customer_id,total_revenue,total_transactions,total_quantity,avg_transaction_value,customer_segment,frequency_group
jcxi022n,2.72,1,1,2.72,Low Value,One-time (1)
ul52e63z,2.72,1,1,2.72,Low Value,One-time (1)
23ps6qis,2.72,1,1,2.72,Low Value,One-time (1)
ggucv1fd,2.72,1,1,2.72,Low Value,One-time (1)
lkjk15fp,2.72,1,1,2.72,Low Value,One-time (1)
l5sraqiz,2.72,1,1,2.72,Low Value,One-time (1)
dhxg71od,2.72,1,1,2.72,Low Value,One-time (1)
1b0z3nx3,2.72,1,1,2.72,Low Value,One-time (1)
vw7zksa0,2.72,1,1,2.72,Low Value,One-time (1)
n48uact4,2.72,1,1,2.72,Low Value,One-time (1)
1xakmil3,2.72,1,1,2.72,Low Value,One-time (1)
iqf6sk2g,2.72,1,1,2.72,Low Value,One-time (1)
qlb0tcq0,2.72,1,1,2.72,Low Value,One-time (1)
ofam1k1e,2.72,1,1,2.72,Low Value,One-time (1)
hs8vajbf,2.72,1,1,2.72,Low Value,One-time (1)
r7u3j4yn,2.72,1,1,2.72,Low Value,One-time (1)
f5pxhu2h,2.72,1,1,2.72,Low Value,One-time (1)
0bd2pu10,2.72,1,1,2.72,Low Value,One-time (1)
5bwikotc,2.72,1,1,2.72,Low Value,One-time (1)
qq13wfdm,2.72,1,1,2.72,Low Value,One-time (1)
g42k0705,2.72,1,1,2.72,Low Value,One-time (1)
gj7psgef,2.71,1,1,2.71,Low Value,One-time (1)
1swjckjl,2.71,1,1,2.71,Low Value,One-time (1)
74x0lqd2,2.71,1,1,2.71,Low Value,One-time (1)
kfhf3kp5,2.71,1,1,2.71,Low Value,One-time (1)
78ldf86q,2.71,1,1,2.71,Low Value,One-time (1)
3n6ljmee,2.7,1,1,2.7,Low Value,One-time (1)
qhy0rhmp,2.7,1,1,2.7,Low Value,One-time (1)
iozessbq,2.7,1,1,2.7,Low Value,One-time (1)
00w8xae1,2.7,1,1,2.7,Low Value,One-time (1)
j29326yw,2.7,1,1,2.7,Low Value,One-time (1)
pzf7dehl,2.7,1,1,2.7,Low Value,One-time (1)
ygrg4ra9,2.7,1,1,2.7,Low Value,One-time (1)
g51qg48j,2.7,1,1,2.7,Low Value,One-time (1)
mve9t2u5,2.7,1,1,2.7,Low Value,One-time (1)
a3hzl2uk,2.7,1,1,2.7,Low Value,One-time (1)
gw2mow4b,2.7,1,1,2.7,Low Value,One-time (1)
aj9ps9r7,2.7,1,1,2.7,Low Value,One-time (1)
igpbkfxd,2.7,1,1,2.7,Low Value,One-time (1)
v3s2stlk,2.7,1,1,2.7,Low Value,One-time (1)
opk0pyff,2.7,1,1,2.7,Low Value,One-time (1)
becgo877,2.7,1,1,2.7,Low Value,One-time (1)
xy0i2q16,2.7,1,1,2.7,Low Value,One-time (1)
zqc6wv0o,2.7,1,1,2.7,Low Value,One-time (1)
0m1fhssf,2.7,1,1,2.7,Low Value,One-time (1)
kzkwr0az,2.7,1,1,2.7,Low Value,One-time (1)
tgvsmmk7,2.7,1,1,2.7,Low Value,One-time (1)
3u8q3q4t,2.7,1,1,2.7,Low Value,One-time (1)
csoe7qo0,2.7,1,1,2.7,Low Value,One-time (1)
3s8j3803,2.7,1,1,2.7,Low Value,One-time (1)
oqnnqq2d,2.7,1,1,2.7,Low Value,One-time (1)
sbezelfk,2.7,1,1,2.7,Low Value,One-time (1)
dq3dax4c,2.7,1,1,2.7,Low Value,One-time (1)
4ijq2x97,2.7,1,1,2.7,Low Value,One-time (1)
xaji0y6d,2.7,1,1,2.7,Low Value,One-time (1)
6zb2xfc6,2.7,1,1,2.7,Low Value,One-time (1)
tpak0w7r,2.7,1,1,2.7,Low Value,One-time (1)
uu2hbgjp,2.7,1,1,2.7,Low Value,One-time (1)
86zf576k,2.7,1,1,2.7,Low Value,One-time (1)
zbakf2yx,2.7,1,1,2.7,Low Value,One-time (1)
qtq66g08,2.7,1,1,2.7,Low Value,One-time (1)
y1rwpy9b,2.7,1,1,2.7,Low Value,One-time (1)
bht1kr6i,2.7,1,1,2.7,Low Value,One-time (1)
l57ucei7,2.7,1,1,2.7,Low Value,One-time (1)
truf4sm4,2.7,1,1,2.7,Low Value,One-time (1)
7ivkddn0,2.7,1,1,2.7,Low Value,One-time (1)
o847nd99,2.7,1,1,2.7,Low Value,One-time (1)
2ao6cv81,2.7,1,1,2.7,Low Value,One-time (1)
1ngqhfbq,2.7,1,1,2.7,Low Value,One-time (1)
kfdsddql,2.7,1,1,2.7,Low Value,One-time (1)
4mpdvknx,2.7,1,1,2.7,Low Value,One-time (1)
cfdw4cuw,2.7,1,1,2.7,Low Value,One-time (1)
we398lug,2.7,1,1,2.7,Low Value,One-time (1)
3cnswku9,2.7,1,1,2.7,Low Value,One-time (1)
7uik5gpw,2.7,1,1,2.7,Low Value,One-time (1)
cdaoe1f0,2.7,1,1,2.7,Low Value,One-time (1)
um8e297n,2.7,1,1,2.7,Low Value,One-time (1)
u3ufzmgk,2.7,1,1,2.7,Low Value,One-time (1)
8a2402s3,2.7,1,1,2.7,Low Value,One-time (1)
qilqtdwi,2.7,1,1,2.7,Low Value,One-time (1)
99pzplr2,2.7,1,1,2.7,Low Value,One-time (1)
3f7vf7nc,2.7,1,1,2.7,Low Value,One-time (1)
rx9zxofq,2.7,1,1,2.7,Low Value,One-time (1)
7p88528v,2.7,1,1,2.7,Low Value,One-time (1)
jj32desi,2.7,1,1,2.7,Low Value,One-time (1)
mc36n7gh,2.7,1,1,2.7,Low Value,One-time (1)
hbchpi79,2.7,1,1,2.7,Low Value,One-time (1)
c69qfsk9,2.7,1,1,2.7,Low Value,One-time (1)
z4jybhy3,2.7,1,1,2.7,Low Value,One-time (1)
ubcniwgb,2.7,1,1,2.7,Low Value,One-time (1)
rsklqrve,2.7,1,1,2.7,Low Value,One-time (1)
fr2d48yv,2.7,1,1,2.7,Low Value,One-time (1)
qob867kb,2.7,1,1,2.7,Low Value,One-time (1)
hf4qd6lp,2.7,1,1,2.7,Low Value,One-time (1)
jspkqwhl,2.7,1,1,2.7,Low Value,One-time (1)
gnveb3xw,2.69,1,1,2.69,Low Value,One-time (1)
tbh0jddx,2.69,1,1,2.69,Low Value,One-time (1)
1wdj9978,2.69,1,1,2.69,Low Value,One-time (1)
vb9hxkei,2.69,1,1,2.69,Low Value,One-time (1)
6jz6auoc,2.69,1,1,2.69,Low Value,One-time (1)
vbx13vsd,2.69,1,1,2.69,Low Value,One-time (1)
51mk2xi3,2.68,1,1,2.68,Low Value,One-time (1)
dhnnydz8,2.68,1,1,2.68,Low Value,One-time (1)
vcady3kp,2.68,1,1,2.68,Low Value,One-time (1)
eho1rwoj,2.68,1,1,2.68,Low Value,One-time (1)
w0ttavb2,2.68,1,1,2.68,Low Value,One-time (1)
tnhmpkoi,2.68,1,1,2.68,Low Value,One-time (1)
xu1ggqus,2.68,1,1,2.68,Low Value,One-time (1)
ape7be8h,2.68,1,1,2.68,Low Value,One-time (1)
syaowijq,2.68,1,1,2.68,Low Value,One-time (1)
8998qaej,2.68,1,1,2.68,Low Value,One-time (1)
urkdnlji,2.68,1,1,2.68,Low Value,One-time (1)
djwncxo0,2.68,1,1,2.68,Low Value,One-time (1)
x8dvkm6d,2.68,1,1,2.68,Low Value,One-time (1)
hj1fhwfl,2.68,1,1,2.68,Low Value,One-time (1)
l4hfety4,2.67,1,1,2.67,Low Value,One-time (1)
rbew2tly,2.67,1,1,2.67,Low Value,One-time (1)
v641yx39,2.67,1,1,2.67,Low Value,One-time (1)
id8y68f5,2.67,1,1,2.67,Low Value,One-time (1)
1zseutd5,2.67,1,1,2.67,Low Value,One-time (1)
wdr8adgb,2.67,1,1,2.67,Low Value,One-time (1)
sgy5cdsc,2.67,1,1,2.67,Low Value,One-time (1)
oswaaqvx,2.67,1,1,2.67,Low Value,One-time (1)
ccl2h1z0,2.67,1,1,2.67,Low Value,One-time (1)
20760eme,2.67,1,1,2.67,Low Value,One-time (1)
5ail2shv,2.67,1,1,2.67,Low Value,One-time (1)
l7a8sptt,2.67,1,1,2.67,Low Value,One-time (1)
owv6wk6x,2.67,1,1,2.67,Low Value,One-time (1)
ibvg5sos,2.67,1,1,2.67,Low Value,One-time (1)
v6dvrw53,2.67,1,1,2.67,Low Value,One-time (1)
tb7iosbn,2.67,1,1,2.67,Low Value,One-time (1)
0txfok8d,2.67,1,1,2.67,Low Value,One-time (1)
h3ma25ra,2.67,1,1,2.67,Low Value,One-time (1)
6q1m7oc5,2.67,1,1,2.67,Low Value,One-time (1)
98hrtq2c,2.67,1,1,2.67,Low Value,One-time (1)
ro510ini,2.67,1,1,2.67,Low Value,One-time (1)
uijxb23g,2.67,1,1,2.67,Low Value,One-time (1)
06fot0jd,2.67,1,1,2.67,Low Value,One-time (1)
83ty4wtq,2.67,1,1,2.67,Low Value,One-time (1)
l07fuoxz,2.67,1,1,2.67,Low Value,One-time (1)
sxvi9rg5,2.67,1,1,2.67,Low Value,One-time (1)
4sbc85ws,2.67,1,1,2.67,Low Value,One-time (1)
l8jr2mto,2.67,1,1,2.67,Low Value,One-time (1)
jnzdxhv7,2.67,1,1,2.67,Low Value,One-time (1)
lk23lny7,2.67,1,1,2.67,Low Value,One-time (1)
4bqdi506,2.67,1,1,2.67,Low Value,One-time (1)
c6llqebk,2.67,1,1,2.67,Low Value,One-time (1)
43silq0s,2.67,1,1,2.67,Low Value,One-time (1)
yi34if7d,2.67,1,1,2.67,Low Value,One-time (1)
slrprex8,2.67,1,1,2.67,Low Value,One-time (1)
iune6w6d,2.67,1,1,2.67,Low Value,One-time (1)
eqpjqq7x,2.67,1,1,2.67,Low Value,One-time (1)
t57keqcw,2.67,1,1,2.67,Low Value,One-time (1)
8fmiqpu4,2.67,1,1,2.67,Low Value,One-time (1)
5hjjg54b,2.67,1,1,2.67,Low Value,One-time (1)
dmu20x8j,2.67,1,1,2.67,Low Value,One-time (1)
iv8gnzpb,2.67,1,1,2.67,Low Value,One-time (1)
g1erlwp5,2.67,1,1,2.67,Low Value,One-time (1)
fm175hlz,2.67,1,1,2.67,Low Value,One-time (1)
57ztvn5u,2.67,1,1,2.67,Low Value,One-time (1)
9nod6hut,2.67,1,1,2.67,Low Value,One-time (1)
lgcselja,2.67,1,1,2.67,Low Value,One-time (1)
crkjqvai,2.67,1,1,2.67,Low Value,One-time (1)
9cn7r0cm,2.67,1,1,2.67,Low Value,One-time (1)
shybrey2,2.67,1,1,2.67,Low Value,One-time (1)
br2z0pga,2.67,1,1,2.67,Low Value,One-time (1)
b056dfrz,2.67,1,1,2.67,Low Value,One-time (1)
5pgfsd7g,2.67,1,1,2.67,Low Value,One-time (1)
24l5237y,2.67,1,1,2.67,Low Value,One-time (1)
tnyxe239,2.67,1,1,2.67,Low Value,One-time (1)
19xl8e7m,2.67,1,1,2.67,Low Value,One-time (1)
k36bp2fi,2.67,1,1,2.67,Low Value,One-time (1)
xrcxp0jw,2.67,1,1,2.67,Low Value,One-time (1)
6yesr14g,2.67,1,1,2.67,Low Value,One-time (1)
3j0uvnao,2.67,1,1,2.67,Low Value,One-time (1)
4po1i3ms,2.67,1,1,2.67,Low Value,One-time (1)
mexvcjg0,2.67,1,1,2.67,Low Value,One-time (1)
780wbqxi,2.67,1,1,2.67,Low Value,One-time (1)
4vcxoidp,2.67,1,1,2.67,Low Value,One-time (1)
m2h7c2ay,2.67,1,1,2.67,Low Value,One-time (1)
wt8hlmr2,2.67,1,1,2.67,Low Value,One-time (1)
tr1hhk64,2.67,1,1,2.67,Low Value,One-time (1)
ovdaclcy,2.67,1,1,2.67,Low Value,One-time (1)
55xyyteg,2.67,1,1,2.67,Low Value,One-time (1)
at6t1kfa,2.67,1,1,2.67,Low Value,One-time (1)
x4oztxyn,2.67,1,1,2.67,Low Value,One-time (1)
mbivtdx8,2.67,1,1,2.67,Low Value,One-time (1)
z06vook9,2.67,1,1,2.67,Low Value,One-time (1)
d931mb74,2.67,1,1,2.67,Low Value,One-time (1)
jcfovlg7,2.67,1,1,2.67,Low Value,One-time (1)
fwnippkf,2.67,1,1,2.67,Low Value,One-time (1)
9gi1ym1b,2.67,1,1,2.67,Low Value,One-time (1)
wb93gnfz,2.67,1,1,2.67,Low Value,One-time (1)
fdzmr5zr,2.67,1,1,2.67,Low Value,One-time (1)
ns9m7u55,2.67,1,1,2.67,Low Value,One-time (1)
05oul9vz,2.67,1,1,2.67,Low Value,One-time (1)
km7qxida,2.67,1,1,2.67,Low Value,One-time (1)
lx9a5psj,2.67,1,1,2.67,Low Value,One-time (1)
3w5nv3hz,2.67,1,1,2.67,Low Value,One-time (1)
h67mjgo7,2.67,1,1,2.67,Low Value,One-time (1)
aqwzagdy,2.67,1,1,2.67,Low Value,One-time (1)
z7lyq5s5,2.67,1,1,2.67,Low Value,One-time (1)
s37yztxu,2.67,1,1,2.67,Low Value,One-time (1)
i5ba0rry,2.67,1,1,2.67,Low Value,One-time (1)
36zx1tv1,2.67,1,1,2.67,Low Value,One-time (1)
thzhzt1q,2.67,1,1,2.67,Low Value,One-time (1)
4qug6d7w,2.67,1,1,2.67,Low Value,One-time (1)
b9xczple,2.67,1,1,2.67,Low Value,One-time (1)
gzezu4cb,2.67,1,1,2.67,Low Value,One-time (1)
sbhu1gkv,2.67,1,1,2.67,Low Value,One-time (1)
3p7i1bvl,2.67,1,1,2.67,Low Value,One-time (1)
ko7eldkm,2.67,1,1,2.67,Low Value,One-time (1)
fxg3c0ph,2.67,1,1,2.67,Low Value,One-time (1)
tk2w3ijc,2.67,1,1,2.67,Low Value,One-time (1)
whma1mht,2.67,1,1,2.67,Low Value,One-time (1)
qdqx6qd0,2.67,1,1,2.67,Low Value,One-time (1)
8xy5ludw,2.67,1,1,2.67,Low Value,One-time (1)
1o9ey638,2.67,1,1,2.67,Low Value,One-time (1)
ac1sn7uj,2.66,1,1,2.66,Low Value,One-time (1)
9efsng0n,2.66,1,1,2.66,Low Value,One-time (1)
6vb8xtq3,2.66,1,1,2.66,Low Value,One-time (1)
s03ki9ug,2.66,1,1,2.66,Low Value,One-time (1)
0hham8n4,2.66,1,1,2.66,Low Value,One-time (1)
9s5i43k2,2.66,1,1,2.66,Low Value,One-time (1)
nlh3s51f,2.66,1,1,2.66,Low Value,One-time (1)
rp3w1bxd,2.66,1,1,2.66,Low Value,One-time (1)
vl1ii867,2.66,1,1,2.66,Low Value,One-time (1)
imik34u5,2.66,1,1,2.66,Low Value,One-time (1)
92rezz2f,2.66,1,1,2.66,Low Value,One-time (1)
qcsvwe7l,2.66,1,1,2.66,Low Value,One-time (1)
ucea4orv,2.66,1,1,2.66,Low Value,One-time (1)
rtx6u4xl,2.66,1,1,2.66,Low Value,One-time (1)
vgfussis,2.66,1,1,2.66,Low Value,One-time (1)
ao2uccvn,2.66,1,1,2.66,Low Value,One-time (1)
pwwum1yn,2.66,1,1,2.66,Low Value,One-time (1)
qk81qt06,2.66,1,1,2.66,Low Value,One-time (1)
fk2z75us,2.66,1,1,2.66,Low Value,One-time (1)
np1f5kbi,2.66,1,1,2.66,Low Value,One-time (1)
c1me9nd6,2.66,1,1,2.66,Low Value,One-time (1)
ap3k42or,2.66,1,1,2.66,Low Value,One-time (1)
km9du1ut,2.66,1,1,2.66,Low Value,One-time (1)
jxug4qvg,2.66,1,1,2.66,Low Value,One-time (1)
3edxrztg,2.66,1,1,2.66,Low Value,One-time (1)
lyuc36wr,2.66,1,1,2.66,Low Value,One-time (1)
cn9a8d0f,2.66,1,1,2.66,Low Value,One-time (1)
06yoqhq9,2.66,1,1,2.66,Low Value,One-time (1)
ca8t10t6,2.66,1,1,2.66,Low Value,One-time (1)
ry2636s5,2.66,1,1,2.66,Low Value,One-time (1)
5bc3amhe,2.66,1,1,2.66,Low Value,One-time (1)
gj78jp3h,2.66,1,1,2.66,Low Value,One-time (1)
lmyn1azs,2.66,1,1,2.66,Low Value,One-time (1)
hd7vz5ff,2.66,1,1,2.66,Low Value,One-time (1)
ifjot9je,2.66,1,1,2.66,Low Value,One-time (1)
jpsyig31,2.66,1,1,2.66,Low Value,One-time (1)
og2c14b5,2.66,1,1,2.66,Low Value,One-time (1)
ro6v4fdm,2.66,1,1,2.66,Low Value,One-time (1)
dff1ul23,2.66,1,1,2.66,Low Value,One-time (1)
f0553ma2,2.65,1,1,2.65,Low Value,One-time (1)
fs37f5nw,2.65,1,1,2.65,Low Value,One-time (1)
sbwh3lcs,2.65,1,1,2.65,Low Value,One-time (1)
24wjt8hd,2.65,1,1,2.65,Low Value,One-time (1)
lu4fxp6d,2.65,1,1,2.65,Low Value,One-time (1)
fnd91kon,2.65,1,1,2.65,Low Value,One-time (1)
dabbajaq,2.65,1,1,2.65,Low Value,One-time (1)
io50pjlp,2.65,1,1,2.65,Low Value,One-time (1)
t9n1osf5,2.65,1,1,2.65,Low Value,One-time (1)
6co53d77,2.65,1,1,2.65,Low Value,One-time (1)
il5mkzog,2.65,1,1,2.65,Low Value,One-time (1)
hrge9cn8,2.65,1,1,2.65,Low Value,One-time (1)
90a8hjeq,2.65,1,1,2.65,Low Value,One-time (1)
1olqqpv5,2.65,1,1,2.65,Low Value,One-time (1)
2p2yxaa9,2.65,1,1,2.65,Low Value,One-time (1)
o2o5bknx,2.65,1,1,2.65,Low Value,One-time (1)
9p0kkx83,2.65,1,1,2.65,Low Value,One-time (1)
yzr0x2vv,2.65,1,1,2.65,Low Value,One-time (1)
aw9peay1,2.65,1,1,2.65,Low Value,One-time (1)
0lauejfn,2.65,1,1,2.65,Low Value,One-time (1)
8g8u1h1g,2.65,1,1,2.65,Low Value,One-time (1)
nnt48p83,2.65,1,1,2.65,Low Value,One-time (1)
tmmyzy8l,2.64,1,1,2.64,Low Value,One-time (1)
r3wqzt9c,2.64,1,1,2.64,Low Value,One-time (1)
t81f7tew,2.64,1,1,2.64,Low Value,One-time (1)
3zlllfgj,2.64,1,1,2.64,Low Value,One-time (1)
ou3lbgkz,2.64,1,1,2.64,Low Value,One-time (1)
sdgp6pay,2.64,1,1,2.64,Low Value,One-time (1)
buzs38sj,2.64,1,1,2.64,Low Value,One-time (1)
2rw4sfmv,2.64,1,1,2.64,Low Value,One-time (1)
zo0l80vs,2.64,1,1,2.64,Low Value,One-time (1)
ijaegwri,2.64,1,1,2.64,Low Value,One-time (1)
rkqjb40j,2.64,1,1,2.64,Low Value,One-time (1)
pyixogws,2.64,1,1,2.64,Low Value,One-time (1)
pecx9xqc,2.64,1,1,2.64,Low Value,One-time (1)
dx5l5tw9,2.64,1,1,2.64,Low Value,One-time (1)
vvkbowx3,2.64,1,1,2.64,Low Value,One-time (1)
m4clcj4l,2.64,1,1,2.64,Low Value,One-time (1)
jhc552ao,2.64,1,1,2.64,Low Value,One-time (1)
hfs8ah0s,2.64,1,1,2.64,Low Value,One-time (1)
lekqxxo1,2.64,1,1,2.64,Low Value,One-time (1)
fsh6q1ql,2.64,1,1,2.64,Low Value,One-time (1)
fulz2ads,2.64,1,1,2.64,Low Value,One-time (1)
x5teoa49,2.64,1,1,2.64,Low Value,One-time (1)
axyoj6im,2.64,1,1,2.64,Low Value,One-time (1)
7pyq35fs,2.64,1,1,2.64,Low Value,One-time (1)
wkx6n337,2.64,1,1,2.64,Low Value,One-time (1)
rv6yplgo,2.64,1,1,2.64,Low Value,One-time (1)
2fleiyvb,2.64,1,1,2.64,Low Value,One-time (1)
972e4xts,2.64,1,1,2.64,Low Value,One-time (1)
cni7e1jm,2.64,1,1,2.64,Low Value,One-time (1)
l7px1fey,2.64,1,1,2.64,Low Value,One-time (1)
yvj3uu2r,2.64,1,1,2.64,Low Value,One-time (1)
a8mh7sql,2.63,1,1,2.63,Low Value,One-time (1)
ewe1nou9,2.63,1,1,2.63,Low Value,One-time (1)
xmoyoozg,2.63,1,1,2.63,Low Value,One-time (1)
x0d6c8m3,2.63,1,1,2.63,Low Value,One-time (1)
fcaxnig1,2.63,1,1,2.63,Low Value,One-time (1)
gidsn36i,2.63,1,1,2.63,Low Value,One-time (1)
lva2rj7z,2.63,1,1,2.63,Low Value,One-time (1)
82v0vsjf,2.63,1,1,2.63,Low Value,One-time (1)
rjf2pdle,2.63,1,1,2.63,Low Value,One-time (1)
ractvbtr,2.63,1,1,2.63,Low Value,One-time (1)
bddjt8a4,2.63,1,1,2.63,Low Value,One-time (1)
js117fss,2.63,1,1,2.63,Low Value,One-time (1)
v6690ajy,2.63,1,1,2.63,Low Value,One-time (1)
qhrqfbxp,2.63,1,1,2.63,Low Value,One-time (1)
gu3n9v4x,2.63,1,1,2.63,Low Value,One-time (1)
38c0zxip,2.63,1,1,2.63,Low Value,One-time (1)
8edud3yn,2.63,1,1,2.63,Low Value,One-time (1)
a637tj2g,2.63,1,1,2.63,Low Value,One-time (1)
9xtizsf5,2.63,1,1,2.63,Low Value,One-time (1)
9fwci6om,2.63,1,1,2.63,Low Value,One-time (1)
7na6sxyo,2.63,1,1,2.63,Low Value,One-time (1)
ly24anp8,2.63,1,1,2.63,Low Value,One-time (1)
tte7mwwd,2.63,1,1,2.63,Low Value,One-time (1)
5c2i9sgx,2.63,1,1,2.63,Low Value,One-time (1)
maqu5tub,2.63,1,1,2.63,Low Value,One-time (1)
qqx50wjh,2.63,1,1,2.63,Low Value,One-time (1)
7g1luqfg,2.63,1,1,2.63,Low Value,One-time (1)
hvqllzzn,2.63,1,1,2.63,Low Value,One-time (1)
g5lobnay,2.63,1,1,2.63,Low Value,One-time (1)
47dxucf4,2.63,1,1,2.63,Low Value,One-time (1)
2dqu0lbk,2.63,1,1,2.63,Low Value,One-time (1)
d92x4667,2.63,1,1,2.63,Low Value,One-time (1)
y49sl1lj,2.63,1,1,2.63,Low Value,One-time (1)
uzefq89c,2.63,1,1,2.63,Low Value,One-time (1)
lk2y9yv7,2.62,1,1,2.62,Low Value,One-time (1)
nshf54qf,2.62,1,1,2.62,Low Value,One-time (1)
yy86nzb1,2.62,1,1,2.62,Low Value,One-time (1)
rdus5lrq,2.62,1,1,2.62,Low Value,One-time (1)
dbvzb0oi,2.62,1,1,2.62,Low Value,One-time (1)
dbxujbyn,2.62,1,1,2.62,Low Value,One-time (1)
cfv728qn,2.62,1,1,2.62,Low Value,One-time (1)
7vo7czrm,2.62,1,1,2.62,Low Value,One-time (1)
6b9tlh33,2.62,1,1,2.62,Low Value,One-time (1)
7p1xkz3w,2.62,1,1,2.62,Low Value,One-time (1)
bhtg1mgk,2.62,1,1,2.62,Low Value,One-time (1)
3drgsw0x,2.62,1,1,2.62,Low Value,One-time (1)
rsp2ilvw,2.62,1,1,2.62,Low Value,One-time (1)
fs7i19mo,2.62,1,1,2.62,Low Value,One-time (1)
9rnjki04,2.62,1,1,2.62,Low Value,One-time (1)
mpj0rqbt,2.62,1,1,2.62,Low Value,One-time (1)
396sitfi,2.62,1,1,2.62,Low Value,One-time (1)
39pip34l,2.62,1,1,2.62,Low Value,One-time (1)
syo2hb57,2.62,1,1,2.62,Low Value,One-time (1)
6wrzh0o2,2.62,1,1,2.62,Low Value,One-time (1)
m6x9xjrr,2.62,1,1,2.62,Low Value,One-time (1)
ejy08rqo,2.62,1,1,2.62,Low Value,One-time (1)
djkluylu,2.62,1,1,2.62,Low Value,One-time (1)
k7ynxymr,2.62,1,1,2.62,Low Value,One-time (1)
ufjuglxd,2.62,1,1,2.62,Low Value,One-time (1)
fbuye8qr,2.62,1,1,2.62,Low Value,One-time (1)
4t60ploz,2.62,1,1,2.62,Low Value,One-time (1)
al24azrg,2.62,1,1,2.62,Low Value,One-time (1)
z2q7vfrb,2.62,1,1,2.62,Low Value,One-time (1)
plcrljm6,2.62,1,1,2.62,Low Value,One-time (1)
7o0fy1y6,2.62,1,1,2.62,Low Value,One-time (1)
bow8eo8v,2.62,1,1,2.62,Low Value,One-time (1)
z74lav71,2.62,1,1,2.62,Low Value,One-time (1)
2qsvwnob,2.62,1,1,2.62,Low Value,One-time (1)
g8oip8cq,2.62,1,1,2.62,Low Value,One-time (1)
77uir111,2.62,1,1,2.62,Low Value,One-time (1)
t4k620cs,2.62,1,1,2.62,Low Value,One-time (1)
p82j3tps,2.62,1,1,2.62,Low Value,One-time (1)
qvi7oqg2,2.62,1,1,2.62,Low Value,One-time (1)
8m7dew33,2.62,1,1,2.62,Low Value,One-time (1)
4x1efnmo,2.62,1,1,2.62,Low Value,One-time (1)
sg9tzc4y,2.62,1,1,2.62,Low Value,One-time (1)
j0nc9x36,2.62,1,1,2.62,Low Value,One-time (1)
htih0iez,2.62,1,1,2.62,Low Value,One-time (1)
bey03ufy,2.62,1,1,2.62,Low Value,One-time (1)
fp4cs6sg,2.62,1,1,2.62,Low Value,One-time (1)
8khw3e92,2.62,1,1,2.62,Low Value,One-time (1)
1tc82k7b,2.62,1,1,2.62,Low Value,One-time (1)
r3kjxog8,2.62,1,1,2.62,Low Value,One-time (1)
4eyslngc,2.62,1,1,2.62,Low Value,One-time (1)
qwyn924z,2.62,1,1,2.62,Low Value,One-time (1)
t89p9ztw,2.62,1,1,2.62,Low Value,One-time (1)
t6f0t8tp,2.62,1,1,2.62,Low Value,One-time (1)
rgh7ytpn,2.62,1,1,2.62,Low Value,One-time (1)
lpxajmk4,2.62,1,1,2.62,Low Value,One-time (1)
okyvqcow,2.62,1,1,2.62,Low Value,One-time (1)
2ev6dpw3,2.62,1,1,2.62,Low Value,One-time (1)
iyempjho,2.62,1,1,2.62,Low Value,One-time (1)
5wx877me,2.62,1,1,2.62,Low Value,One-time (1)
b2b5ef0n,2.62,1,1,2.62,Low Value,One-time (1)
yozyvro4,2.62,1,1,2.62,Low Value,One-time (1)
ph133hrb,2.62,1,1,2.62,Low Value,One-time (1)
316fc6os,2.62,1,1,2.62,Low Value,One-time (1)
23wph6bt,2.62,1,1,2.62,Low Value,One-time (1)
zcbsrjqk,2.62,1,1,2.62,Low Value,One-time (1)
tldo2wdz,2.62,1,1,2.62,Low Value,One-time (1)
f9zabzwv,2.62,1,1,2.62,Low Value,One-time (1)
j5jkdsvl,2.62,1,1,2.62,Low Value,One-time (1)
zicrlbu6,2.62,1,1,2.62,Low Value,One-time (1)
9xjqi4sz,2.62,1,1,2.62,Low Value,One-time (1)
q052we7f,2.62,1,1,2.62,Low Value,One-time (1)
mqtv3gje,2.62,1,1,2.62,Low Value,One-time (1)
ykchop5u,2.62,1,1,2.62,Low Value,One-time (1)
29sevl7f,2.61,1,1,2.61,Low Value,One-time (1)
qovrt88l,2.61,1,1,2.61,Low Value,One-time (1)
e5cgx4xv,2.61,1,1,2.61,Low Value,One-time (1)
qtme91wq,2.61,1,1,2.61,Low Value,One-time (1)
r6bd2chc,2.61,1,1,2.61,Low Value,One-time (1)
mb8l14qk,2.61,1,1,2.61,Low Value,One-time (1)
xqryw695,2.61,1,1,2.61,Low Value,One-time (1)
eqtsfbit,2.61,1,1,2.61,Low Value,One-time (1)
584t4wcn,2.61,1,1,2.61,Low Value,One-time (1)
q9pkyj2m,2.61,1,1,2.61,Low Value,One-time (1)
zuneinw2,2.61,1,1,2.61,Low Value,One-time (1)
5kh51bfd,2.61,1,1,2.61,Low Value,One-time (1)
fpfiomlu,2.61,1,1,2.61,Low Value,One-time (1)
0sb2jqf9,2.61,1,1,2.61,Low Value,One-time (1)
uxj7nzxv,2.61,1,1,2.61,Low Value,One-time (1)
2uzhbc1c,2.59,1,1,2.59,Low Value,One-time (1)
6fv7oiy2,2.59,1,1,2.59,Low Value,One-time (1)
7fn7tllx,2.59,1,1,2.59,Low Value,One-time (1)
rmcxabfa,2.59,1,1,2.59,Low Value,One-time (1)
7la5z4m0,2.59,1,1,2.59,Low Value,One-time (1)
jjkg866a,2.59,1,1,2.59,Low Value,One-time (1)
9dfblor8,2.59,1,1,2.59,Low Value,One-time (1)
